time [s],voltage [V],current [...],temperature_A [K],setpoint [K]
0.005098104476928711,1.37071,+1.223855E-03NADC,297.84,273.0
1.4886236190795898,1.370713,+1.223852E-03NADC,297.81,273.0
2.0884716510772705,1.370707,+1.223780E-03NADC,297.79,273.0
3.528477191925049,1.370713,+1.223888E-03NADC,297.76,273.0
4.1283698081970215,1.370702,+1.223833E-03NADC,297.75,273.0
5.567910671234131,1.370705,+1.223825E-03NADC,297.72,273.0
6.187053442001343,1.370699,+1.223840E-03NADC,297.71,273.0
6.815164089202881,1.370705,+1.223837E-03NADC,297.69,273.0
7.448226451873779,1.370702,+1.223838E-03NADC,297.68,273.0
8.066766023635864,1.370696,+1.223843E-03NADC,297.66,273.0
8.687403202056885,1.370693,+1.223836E-03NADC,297.65,273.0
9.313878297805786,1.370696,+1.223835E-03NADC,297.63,273.0
9.946616172790527,1.370699,+1.223834E-03NADC,297.62,273.0
10.567259073257446,1.370693,+1.223825E-03NADC,297.61,273.0
11.187337398529053,1.37069,+1.223834E-03NADC,297.59,273.0
11.812677145004272,1.37069,+1.223832E-03NADC,297.57,273.0
12.446752071380615,1.370696,+1.223832E-03NADC,297.56,273.0
13.066543817520142,1.37069,+1.223839E-03NADC,297.55,273.0
13.685710906982422,1.370687,+1.223832E-03NADC,297.53,273.0
14.312834978103638,1.370687,+1.223831E-03NADC,297.51,273.0
14.926306009292603,1.370693,+1.223831E-03NADC,297.5,273.0
15.546784400939941,1.370684,+1.223830E-03NADC,297.48,273.0
16.16506266593933,1.370687,+1.223825E-03NADC,297.47,273.0
16.785932540893555,1.370687,+1.223820E-03NADC,297.45,273.0
17.40544104576111,1.37069,+1.223826E-03NADC,297.44,273.0
18.025792121887207,1.370687,+1.223828E-03NADC,297.42,273.0
18.645264625549316,1.370687,+1.223826E-03NADC,297.41,273.0
19.26524257659912,1.370684,+1.223825E-03NADC,297.39,273.0
19.901336908340454,1.370681,+1.223823E-03NADC,297.38,273.0
20.52458620071411,1.370678,+1.223824E-03NADC,297.36,273.0
21.145720958709717,1.370678,+1.223824E-03NADC,297.35,273.0
21.76447105407715,1.370681,+1.223823E-03NADC,297.34,273.0
22.386614561080933,1.370678,+1.223815E-03NADC,297.32,273.0
23.00531530380249,1.370681,+1.223821E-03NADC,297.31,273.0
23.624797582626343,1.370678,+1.223821E-03NADC,297.29,273.0
24.244770526885986,1.370675,+1.223820E-03NADC,297.28,273.0
24.86539602279663,1.370675,+1.223818E-03NADC,297.27,273.0
25.48517918586731,1.370678,+1.223826E-03NADC,297.25,273.0
26.104260206222534,1.370681,+1.223818E-03NADC,297.24,273.0
26.724668979644775,1.370673,+1.223816E-03NADC,297.23,273.0
27.34398126602173,1.37067,+1.223816E-03NADC,297.21,273.0
27.965281009674072,1.370678,+1.223815E-03NADC,297.2,273.0
28.58423614501953,1.370673,+1.223802E-03NADC,297.19,273.0
29.204652547836304,1.37067,+1.223814E-03NADC,297.18,273.0
29.824342727661133,1.37067,+1.223814E-03NADC,297.16,273.0
30.44435405731201,1.37067,+1.223820E-03NADC,297.15,273.0
31.06465721130371,1.370655,+1.223830E-03NADC,297.14,273.0
31.683799505233765,1.370667,+1.223828E-03NADC,297.13,273.0
32.3044216632843,1.370675,+1.223814E-03NADC,297.12,273.0
32.92498302459717,1.37067,+1.223819E-03NADC,297.1,273.0
33.5442168712616,1.370667,+1.223814E-03NADC,297.09,273.0
34.16339921951294,1.37062,+1.223823E-03NADC,297.08,273.0
34.783342123031616,1.370658,+1.223829E-03NADC,297.07,273.0
35.403011083602905,1.370664,+1.223838E-03NADC,297.06,273.0
36.02402997016907,1.370667,+1.223840E-03NADC,297.05,273.0
36.643627405166626,1.370661,+1.223841E-03NADC,297.04,273.0
37.262861013412476,1.370664,+1.223840E-03NADC,297.03,273.0
37.88331389427185,1.370667,+1.223848E-03NADC,297.02,273.0
38.50383400917053,1.370667,+1.223842E-03NADC,297.01,273.0
39.12335515022278,1.370667,+1.223840E-03NADC,297.0,273.0
39.74297857284546,1.370661,+1.223841E-03NADC,296.99,273.0
40.362810373306274,1.370664,+1.223840E-03NADC,296.98,273.0
40.981940031051636,1.370661,+1.223830E-03NADC,296.97,273.0
41.60236191749573,1.370655,+1.223840E-03NADC,296.96,273.0
42.22189402580261,1.370664,+1.223840E-03NADC,296.95,273.0
42.84209179878235,1.370658,+1.223838E-03NADC,296.94,273.0
43.46210956573486,1.370661,+1.223838E-03NADC,296.93,273.0
44.08139157295227,1.370664,+1.223845E-03NADC,296.92,273.0
44.70094966888428,1.370652,+1.223837E-03NADC,296.92,273.0
45.321314334869385,1.370658,+1.223835E-03NADC,296.91,273.0
45.94090127944946,1.370655,+1.223836E-03NADC,296.9,273.0
46.56040167808533,1.370652,+1.223837E-03NADC,296.89,273.0
47.18000841140747,1.370655,+1.223829E-03NADC,296.88,273.0
47.79967403411865,1.370655,+1.223837E-03NADC,296.88,273.0
48.4392249584198,1.370649,+1.223837E-03NADC,296.87,273.0
49.05946898460388,1.370649,+1.223835E-03NADC,296.86,273.0
49.68054270744324,1.370655,+1.223839E-03NADC,296.85,273.0
50.298405170440674,1.370652,+1.223844E-03NADC,296.85,273.0
50.9188973903656,1.370652,+1.223834E-03NADC,296.84,273.0
51.5375440120697,1.370649,+1.223835E-03NADC,296.83,273.0
52.15768384933472,1.370649,+1.223834E-03NADC,296.82,273.0
52.77791094779968,1.370649,+1.223834E-03NADC,296.82,273.0
53.39729380607605,1.370649,+1.223841E-03NADC,296.81,273.0
54.519076108932495,1.370652,+1.223832E-03NADC,296.8,273.0
55.136882305145264,1.370649,+1.223831E-03NADC,296.79,273.0
55.75593852996826,1.370649,+1.223831E-03NADC,296.78,273.0
56.37625694274902,1.370649,+1.223831E-03NADC,296.78,273.0
56.99556541442871,1.370641,+1.223822E-03NADC,296.77,273.0
57.61947727203369,1.370649,+1.223833E-03NADC,296.77,273.0
58.23548626899719,1.370644,+1.223831E-03NADC,296.76,273.0
58.85551953315735,1.370646,+1.223830E-03NADC,296.75,273.0
59.474658250808716,1.370646,+1.223830E-03NADC,296.75,273.0
60.09534239768982,1.370641,+1.223836E-03NADC,296.74,273.0
60.71898603439331,1.370644,+1.223828E-03NADC,296.74,273.0
61.33451867103577,1.370644,+1.223828E-03NADC,296.73,273.0
61.95461702346802,1.370649,+1.223826E-03NADC,296.73,273.0
62.57367134094238,1.370641,+1.223825E-03NADC,296.72,273.0
63.193525552749634,1.370644,+1.223831E-03NADC,296.72,273.0
63.81865668296814,1.370641,+1.223827E-03NADC,296.71,273.0
64.4331922531128,1.370638,+1.223832E-03NADC,296.7,273.0
65.05290102958679,1.370638,+1.223826E-03NADC,296.7,273.0
65.67180895805359,1.370644,+1.223810E-03NADC,296.69,273.0
66.29263925552368,1.370641,+1.223835E-03NADC,296.69,273.0
66.91906571388245,1.370638,+1.223826E-03NADC,296.68,273.0
67.53165292739868,1.370644,+1.223826E-03NADC,296.68,273.0
68.15144562721252,1.370635,+1.223824E-03NADC,296.67,273.0
68.77177333831787,1.370644,+1.223822E-03NADC,296.67,273.0
69.39112591743469,1.370641,+1.223816E-03NADC,296.67,273.0
70.01805639266968,1.370638,+1.223824E-03NADC,296.66,273.0
70.63177847862244,1.370638,+1.223824E-03NADC,296.66,273.0
71.25114178657532,1.370635,+1.223822E-03NADC,296.65,273.0
71.85034704208374,1.370635,+1.223822E-03NADC,296.65,273.0
72.45108270645142,1.370635,+1.223822E-03NADC,296.64,273.0
73.05170035362244,1.370638,+1.223821E-03NADC,296.64,273.0
73.6709520816803,1.370635,+1.223820E-03NADC,296.64,273.0
74.27120327949524,1.370635,+1.223822E-03NADC,296.63,273.0
74.87068009376526,1.370629,+1.223822E-03NADC,296.63,273.0
75.47117352485657,1.370632,+1.223820E-03NADC,296.62,273.0
76.09066724777222,1.370635,+1.223820E-03NADC,296.62,273.0
76.69048190116882,1.370632,+1.223819E-03NADC,296.62,273.0
77.29043483734131,1.370632,+1.223812E-03NADC,296.61,273.0
77.88971829414368,1.370638,+1.223819E-03NADC,296.61,273.0
78.4898452758789,1.370626,+1.223820E-03NADC,296.61,273.0
79.09012198448181,1.370629,+1.223818E-03NADC,296.6,273.0
79.68979406356812,1.370629,+1.223819E-03NADC,296.6,273.0
80.28951644897461,1.370626,+1.223816E-03NADC,296.6,273.0
80.88896775245667,1.370629,+1.223819E-03NADC,296.59,273.0
81.48998498916626,1.370626,+1.223820E-03NADC,296.59,273.0
82.08945989608765,1.370632,+1.223818E-03NADC,296.59,273.0
82.68908190727234,1.370629,+1.223811E-03NADC,296.58,273.0
83.28913521766663,1.370629,+1.223819E-03NADC,296.58,273.0
83.91431474685669,1.370632,+1.223825E-03NADC,296.57,273.0
84.52899169921875,1.370629,+1.223817E-03NADC,296.57,273.0
85.1477382183075,1.370629,+1.223815E-03NADC,296.57,273.0
85.76782941818237,1.370629,+1.223814E-03NADC,296.57,273.0
86.36752963066101,1.370626,+1.223817E-03NADC,296.56,273.0
86.96951055526733,1.37062,+1.223814E-03NADC,296.56,273.0
87.58889770507812,1.370623,+1.223806E-03NADC,296.56,273.0
88.22848629951477,1.37062,+1.223814E-03NADC,296.55,273.0
88.84825110435486,1.370623,+1.223814E-03NADC,296.55,273.0
89.44770574569702,1.370629,+1.223813E-03NADC,296.55,273.0
90.04836320877075,1.370623,+1.223812E-03NADC,296.54,273.0
90.66855645179749,1.370617,+1.223811E-03NADC,296.54,273.0
91.28820586204529,1.370623,+1.223809E-03NADC,296.54,273.0
91.91459345817566,1.37062,+1.223811E-03NADC,296.54,273.0
92.54831886291504,1.370614,+1.223810E-03NADC,296.53,273.0
93.16723608970642,1.370623,+1.223809E-03NADC,296.53,273.0
93.76804065704346,1.37062,+1.223809E-03NADC,296.53,273.0
94.38855385780334,1.370617,+1.223810E-03NADC,296.53,273.0
95.01564621925354,1.37062,+1.223807E-03NADC,296.52,273.0
95.64817070960999,1.37062,+1.223808E-03NADC,296.52,273.0
96.26790571212769,1.370623,+1.223809E-03NADC,296.52,273.0
96.86798477172852,1.370623,+1.223806E-03NADC,296.52,273.0
97.48798966407776,1.370614,+1.223807E-03NADC,296.52,273.0
98.11427521705627,1.370623,+1.223806E-03NADC,296.51,273.0
98.74782514572144,1.370617,+1.223807E-03NADC,296.51,273.0
99.34684419631958,1.37062,+1.223807E-03NADC,296.51,273.0
99.9483335018158,1.37062,+1.223807E-03NADC,296.51,273.0
100.56758308410645,1.37062,+1.223806E-03NADC,296.51,273.0
101.18802309036255,1.370617,+1.223805E-03NADC,296.5,273.0
101.81444549560547,1.370614,+1.223805E-03NADC,296.5,273.0
102.44771480560303,1.370609,+1.223805E-03NADC,296.5,273.0
103.0467300415039,1.370612,+1.223803E-03NADC,296.5,273.0
103.6466715335846,1.370614,+1.223804E-03NADC,296.5,273.0
104.2684965133667,1.370612,+1.223804E-03NADC,296.5,273.0
104.8671236038208,1.370606,+1.223802E-03NADC,296.49,273.0
105.48665571212769,1.370609,+1.223804E-03NADC,296.49,273.0
106.08704113960266,1.370606,+1.223803E-03NADC,296.49,273.0
106.7058527469635,1.370612,+1.223810E-03NADC,296.49,273.0
107.32807183265686,1.370612,+1.223813E-03NADC,296.49,273.0
107.92643666267395,1.370612,+1.223805E-03NADC,296.48,273.0
108.54682540893555,1.370614,+1.223803E-03NADC,296.48,273.0
109.1663110256195,1.370614,+1.223800E-03NADC,296.48,273.0
109.78638553619385,1.370612,+1.223803E-03NADC,296.48,273.0
110.41473317146301,1.370612,+1.223799E-03NADC,296.48,273.0
111.04694890975952,1.370609,+1.223801E-03NADC,296.49,273.0
111.68633699417114,1.370614,+1.223802E-03NADC,296.48,273.0
112.306640625,1.370609,+1.223809E-03NADC,296.48,273.0
112.92710304260254,1.370609,+1.223801E-03NADC,296.48,273.0
113.54599833488464,1.370614,+1.223801E-03NADC,296.48,273.0
114.1660578250885,1.370609,+1.223800E-03NADC,296.48,273.0
114.78565669059753,1.370606,+1.223799E-03NADC,296.48,273.0
115.40597200393677,1.370609,+1.223790E-03NADC,296.47,273.0
116.02597641944885,1.370597,+1.223798E-03NADC,296.47,273.0
116.64507150650024,1.370603,+1.223795E-03NADC,296.47,273.0
117.26570391654968,1.370603,+1.223802E-03NADC,296.47,273.0
117.88572764396667,1.370603,+1.223794E-03NADC,296.47,273.0
118.5059118270874,1.370606,+1.223828E-03NADC,296.47,273.0
119.125812292099,1.370603,+1.223801E-03NADC,296.47,273.0
119.74572205543518,1.370606,+1.223796E-03NADC,296.47,273.0
120.36495757102966,1.370606,+1.223796E-03NADC,296.46,273.0
120.98497462272644,1.370606,+1.223795E-03NADC,296.46,273.0
121.60454654693604,1.370606,+1.223796E-03NADC,296.45,273.0
122.22528219223022,1.370603,+1.223787E-03NADC,296.45,273.0
122.84476685523987,1.370603,+1.223796E-03NADC,296.44,273.0
123.46546483039856,1.370603,+1.223795E-03NADC,296.44,273.0
124.08554267883301,1.370606,+1.223796E-03NADC,296.43,273.0
124.70463109016418,1.3706,+1.223793E-03NADC,296.43,273.0
125.32500505447388,1.370594,+1.223797E-03NADC,296.42,273.0
125.96466279029846,1.370606,+1.223795E-03NADC,296.41,273.0
126.58505344390869,1.3706,+1.223790E-03NADC,296.4,273.0
127.20554780960083,1.3706,+1.223800E-03NADC,296.39,273.0
127.82558965682983,1.370594,+1.223798E-03NADC,296.38,273.0
128.44418120384216,1.370591,+1.223795E-03NADC,296.36,273.0
129.0647008419037,1.370597,+1.223794E-03NADC,296.35,273.0
129.68462109565735,1.370597,+1.223793E-03NADC,296.34,273.0
130.3052577972412,1.370603,+1.223793E-03NADC,296.33,273.0
130.92553162574768,1.3706,+1.223801E-03NADC,296.31,273.0
131.54529976844788,1.3706,+1.223792E-03NADC,296.29,273.0
132.16561579704285,1.370603,+1.223792E-03NADC,296.28,273.0
132.78529000282288,1.370597,+1.223791E-03NADC,296.26,273.0
