time [s],voltage [V],current [A],temperature_A [K],temperature_B [K],setpoint [K],heater [%]
0.0,+3.42339000E+00,+1.615197E-03,290.01,278.87,290.0
0.6285851001739502,+3.42338400E+00,+1.615185E-03,290.01,278.87,290.0
1.2576165199279785,+3.42338100E+00,+1.615182E-03,290.01,278.87,290.0
1.9082965850830078,+3.42336600E+00,+1.615170E-03,290.01,278.87,290.0
2.5285897254943848,+3.42337200E+00,+1.615180E-03,290.01,278.87,290.0
3.157041311264038,+3.42336900E+00,+1.615177E-03,290.01,278.87,290.0
3.7885639667510986,+3.42335800E+00,+1.615174E-03,290.01,278.87,290.0
4.408499717712402,+3.42335800E+00,+1.615182E-03,290.01,278.87,290.0
5.028456449508667,+3.42334600E+00,+1.615170E-03,290.01,278.87,290.0
5.658031463623047,+3.42334300E+00,+1.615168E-03,290.01,278.87,290.0
6.288963317871094,+3.42334300E+00,+1.615166E-03,290.01,278.87,290.0
6.908746957778931,+3.42334000E+00,+1.615154E-03,290.01,278.87,290.0
7.5293943881988525,+3.42333700E+00,+1.615163E-03,290.01,278.87,290.0
8.157020092010498,+3.42332900E+00,+1.615160E-03,290.01,278.87,290.0
8.78960633277893,+3.42332300E+00,+1.615158E-03,290.01,278.87,290.0
9.409588813781738,+3.42332900E+00,+1.615166E-03,290.01,278.87,290.0
10.0297110080719,+3.42332000E+00,+1.615154E-03,290.01,278.87,290.0
10.658255577087402,+3.42330800E+00,+1.615152E-03,290.01,278.87,290.0
11.28963041305542,+3.42331100E+00,+1.615148E-03,290.01,278.87,290.0
11.910422801971436,+3.42330200E+00,+1.615137E-03,290.01,278.87,290.0
12.530789613723755,+3.42330200E+00,+1.615145E-03,290.01,278.87,290.0
13.171389818191528,+3.42329400E+00,+1.615144E-03,290.01,278.87,290.0
13.811338186264038,+3.42329100E+00,+1.615142E-03,290.01,278.87,290.0
14.462044954299927,+3.42328200E+00,+1.615140E-03,290.01,278.87,290.0
15.091177701950073,+3.42328200E+00,+1.615128E-03,290.01,278.87,290.0
15.732298135757446,+3.42328200E+00,+1.615136E-03,290.01,278.87,290.0
16.372382164001465,+3.42327000E+00,+1.615133E-03,290.01,278.87,290.0
17.012691020965576,+3.42327000E+00,+1.615133E-03,290.01,278.87,290.0
17.66172742843628,+3.42326500E+00,+1.615130E-03,290.01,278.87,290.0
18.29304337501526,+3.42325900E+00,+1.615118E-03,290.01,278.87,290.0
18.9322350025177,+3.42325900E+00,+1.615125E-03,290.01,278.87,290.0
19.573854684829712,+3.42325000E+00,+1.615124E-03,290.01,278.87,290.0
20.213863134384155,+3.42324700E+00,+1.615121E-03,290.01,278.87,290.0
20.864001512527466,+3.42325000E+00,+1.615119E-03,290.01,278.87,290.0
21.494389533996582,+3.42323600E+00,+1.615106E-03,290.01,278.87,290.0
22.13410782814026,+3.42323000E+00,+1.615114E-03,290.01,278.87,290.0
22.77497100830078,+3.42321800E+00,+1.615108E-03,290.01,278.87,290.0
24.315353393554688,+3.42321500E+00,+1.615095E-03,290.01,278.87,290.0
25.33377432823181,+3.42320900E+00,+1.615104E-03,290.01,278.87,290.0
26.362438678741455,+3.42320400E+00,+1.615101E-03,290.01,278.87,290.0
26.97428321838379,+3.42319800E+00,+1.615100E-03,290.01,278.87,290.0
27.61616039276123,+3.42320100E+00,+1.615108E-03,290.01,278.87,290.0
28.235458374023438,+3.42319200E+00,+1.615106E-03,290.01,278.87,290.0
28.8360435962677,+3.42319200E+00,+1.615093E-03,290.01,278.87,290.0
29.462889909744263,+3.42318600E+00,+1.615091E-03,290.01,278.87,290.0
30.09593105316162,+3.42318300E+00,+1.615089E-03,290.01,278.87,290.0
30.696467638015747,+3.42317700E+00,+1.615077E-03,290.01,278.87,290.0
31.336158752441406,+3.42316900E+00,+1.615085E-03,290.01,278.87,290.0
31.97681164741516,+3.42316600E+00,+1.615081E-03,290.01,278.87,290.0
32.59695744514465,+3.42315700E+00,+1.615081E-03,290.01,278.86,290.0
33.21702027320862,+3.42316000E+00,+1.615089E-03,290.01,278.86,290.0
33.83703255653381,+3.42315100E+00,+1.615077E-03,290.01,278.86,290.0
34.46563744544983,+3.42314800E+00,+1.615074E-03,290.01,278.86,290.0
35.07709574699402,+3.42314800E+00,+1.615072E-03,290.01,278.86,290.0
35.69759821891785,+3.42313700E+00,+1.615071E-03,290.01,278.86,290.0
36.31709003448486,+3.42314000E+00,+1.615060E-03,290.01,278.86,290.0
36.9372398853302,+3.42313400E+00,+1.615067E-03,290.01,278.86,290.0
37.5653076171875,+3.42312500E+00,+1.615065E-03,290.01,278.86,290.0
38.19736385345459,+3.42312800E+00,+1.615064E-03,290.01,278.86,290.0
38.81814765930176,+3.42311900E+00,+1.615070E-03,290.01,278.86,290.0
39.4381959438324,+3.42311900E+00,+1.615058E-03,290.01,278.86,290.0
40.068758964538574,+3.42311000E+00,+1.615056E-03,290.01,278.86,290.0
40.67824053764343,+3.42310800E+00,+1.615055E-03,290.01,278.86,290.0
41.298786878585815,+3.42310800E+00,+1.615051E-03,290.01,278.86,290.0
41.918785572052,+3.42309900E+00,+1.615041E-03,290.01,278.86,290.0
42.5387909412384,+3.42309600E+00,+1.615048E-03,290.01,278.86,290.0
43.16710019111633,+3.42309300E+00,+1.615047E-03,290.01,278.86,290.0
43.77930665016174,+3.42308100E+00,+1.615044E-03,290.01,278.86,290.0
44.398508071899414,+3.42308100E+00,+1.615042E-03,290.01,278.86,290.0
45.019338607788086,+3.42307600E+00,+1.615051E-03,290.01,278.86,290.0
45.63945698738098,+3.42307800E+00,+1.615039E-03,290.01,278.86,290.0
46.26774740219116,+3.42306700E+00,+1.615036E-03,290.01,278.86,290.0
46.87982654571533,+3.42306700E+00,+1.615034E-03,290.01,278.86,290.0
47.498619079589844,+3.42306400E+00,+1.615032E-03,290.01,278.86,290.0
