time [s],voltage [V],current [...],temperature_A [K],setpoint [K]
0.0,1.374918,+0.0072E-06NADC,272.99,272.99
7.153249979019165,1.374915,+0.0050E-06NADC,272.99,272.98
7.772773742675781,1.374921,+0.0001E-06NADC,272.99,272.97
8.392935991287231,1.374918,+0.0002E-06NADC,272.99,272.96
9.012853622436523,1.374921,+0.0002E-06NADC,272.99,272.95
9.632551908493042,1.37493,-0.0094E-06NADC,272.99,272.94
10.27424931526184,1.374921,+0.0001E-06NADC,272.99,272.93
10.891728639602661,1.37493,+0.0002E-06NADC,272.99,272.92
11.511362314224243,1.374927,+0.0002E-06NADC,272.99,272.91
12.131291389465332,1.374933,+0.0001E-06NADC,272.99,272.9
12.750365257263184,1.374933,+0.0096E-06NADC,272.99,272.89
13.373613357543945,1.374936,+0.0002E-06NADC,272.99,272.87
13.989900350570679,1.374936,+0.0002E-06NADC,272.99,272.86
14.609802007675171,1.374933,+0.0003E-06NADC,272.99,272.85
15.229026317596436,1.374933,+0.0006E-06NADC,272.99,272.84
15.849303007125854,1.374944,-0.0093E-06NADC,272.99,272.83
16.474172353744507,1.374942,+0.0000E-06NADC,272.99,272.82
17.08834481239319,1.374942,-0.0001E-06NADC,272.99,272.81
17.708422660827637,1.374944,+0.0002E-06NADC,272.99,272.8
18.32825469970703,1.374944,-0.0000E-06NADC,272.99,272.79
18.948091745376587,1.374942,+0.0097E-06NADC,272.99,272.78
19.573886156082153,1.374947,+0.0001E-06NADC,272.98,272.77
20.187689542770386,1.374947,+0.0000E-06NADC,272.98,272.76
20.80791425704956,1.374953,+0.0000E-06NADC,272.98,272.75
21.42862319946289,1.374953,+0.0001E-06NADC,272.98,272.74
22.04607582092285,1.374953,-0.0095E-06NADC,272.97,272.73
22.675818920135498,1.37495,+0.0001E-06NADC,272.97,272.72
23.28610110282898,1.374956,-0.0000E-06NADC,272.97,272.71
23.906161785125732,1.374953,+0.0000E-06NADC,272.96,272.7
24.527202606201172,1.374965,+0.0001E-06NADC,272.96,272.69
25.1457736492157,1.374959,+0.0096E-06NADC,272.95,272.68
25.77333903312683,1.374965,+0.0002E-06NADC,272.95,272.67
