time [s],voltage [V],current [...],temperature_A [K],temperature_B [K],setpoint [K]
0.0,+4.35190600E-0,+14.4082E-06,210.0,217.15,210.0
0.48923516273498535,+4.35189400E-0,+14.4036E-06,210.0,217.15,210.0
0.9777331352233887,+4.35184700E-0,+14.4119E-06,210.0,217.15,210.0
1.4785549640655518,+4.35186200E-0,+14.4041E-06,210.0,217.15,210.0
1.9814395904541016,+4.35179200E-0,+14.4109E-06,210.0,217.15,210.0
2.478626251220703,+4.35178300E-0,+14.4053E-06,210.0,217.15,210.0
2.9763576984405518,+4.35173400E-0,+14.4075E-06,210.0,217.15,210.0
3.4470410346984863,+4.35183600E-0,+14.4073E-06,210.0,217.15,210.0
3.926706075668335,+4.35161200E-0,+14.4075E-06,210.0,217.15,210.0
4.407637596130371,+4.35171900E-0,+14.4120E-06,210.0,217.15,210.0
4.887367486953735,+4.35163500E-0,+14.4072E-06,210.0,217.15,210.0
5.366790294647217,+4.35156800E-0,+14.4071E-06,210.0,217.15,210.0
5.866032123565674,+4.35154200E-0,+14.4070E-06,210.0,217.15,210.0
6.366711139678955,+4.35154500E-0,+14.4069E-06,210.0,217.15,210.0
6.866711854934692,+4.35155700E-0,+14.4067E-06,210.0,217.15,210.0
7.366582632064819,+4.35147200E-0,+14.4065E-06,210.0,217.15,210.0
7.866352081298828,+4.35147200E-0,+14.4065E-06,210.0,217.15,210.0
8.365875244140625,+4.35142000E-0,+14.4064E-06,210.0,217.15,210.0
8.865251541137695,+4.35140000E-0,+14.4064E-06,210.0,217.15,210.0
9.365838289260864,+4.35138500E-0,+14.4063E-06,210.0,217.15,210.0
9.865716457366943,+4.35131800E-0,+14.4061E-06,210.0,217.15,210.0
10.365598201751709,+4.35124000E-0,+14.4107E-06,210.0,217.15,210.0
10.88738203048706,+4.35132700E-0,+14.4060E-06,210.0,217.15,210.0
11.364436864852905,+4.35127800E-0,+14.4060E-06,210.0,217.15,210.0
11.865702152252197,+4.35122500E-0,+14.4061E-06,210.0,217.15,210.0
12.364086151123047,+4.35122500E-0,+14.4057E-06,210.0,217.15,210.0
12.878430128097534,+4.35118500E-0,+14.4054E-06,210.0,217.15,210.0
13.36462116241455,+4.35115800E-0,+14.4057E-06,210.0,217.15,210.0
13.880125522613525,+4.35108900E-0,+14.4055E-06,210.0,217.15,210.0
14.36458683013916,+4.35105400E-0,+14.4052E-06,210.0,217.15,210.0
14.863540172576904,+4.35103100E-0,+14.4052E-06,210.0,217.15,210.0
15.36377763748169,+4.35103100E-0,+14.4050E-06,210.0,217.15,210.0
15.86263918876648,+4.35102800E-0,+14.4049E-06,210.0,217.15,210.0
16.344090938568115,+4.35086800E-0,+14.4047E-06,210.0,217.15,210.0
16.823370695114136,+4.35099300E-0,+14.4048E-06,210.0,217.14,210.0
17.302767038345337,+4.35086200E-0,+14.4001E-06,210.0,217.14,210.0
17.786384105682373,+4.35083300E-0,+14.4046E-06,210.0,217.14,210.0
18.242422819137573,+4.35088800E-0,+14.4046E-06,210.0,217.14,210.0
18.722822666168213,+4.35068500E-0,+14.4044E-06,210.0,217.15,210.0
19.202444076538086,+4.35078600E-0,+14.4089E-06,210.0,217.15,210.0
19.68671703338623,+4.35070200E-0,+14.4041E-06,210.0,217.15,210.0
20.162813186645508,+4.35073400E-0,+14.4040E-06,210.0,217.15,210.0
20.642221450805664,+4.35078900E-0,+14.4041E-06,210.0,217.15,210.0
21.121829748153687,+4.35057100E-0,+14.4038E-06,210.0,217.15,210.0
21.601471424102783,+4.35067300E-0,+14.4037E-06,210.0,217.15,210.0
22.102802276611328,+4.35065000E-0,+14.3991E-06,210.0,217.15,210.0
22.586851835250854,+4.35060900E-0,+14.4036E-06,210.0,217.15,210.0
23.081237077713013,+4.35054500E-0,+14.4037E-06,210.0,217.15,210.0
23.562256336212158,+4.35056000E-0,+14.4037E-06,210.0,217.15,210.0
24.04228663444519,+4.35062600E-0,+14.4035E-06,210.0,217.15,210.0
24.52319073677063,+4.35039700E-0,+14.4033E-06,210.0,217.15,210.0
25.000875234603882,+4.35050700E-0,+14.4080E-06,210.0,217.15,210.0
25.4882390499115,+4.35044000E-0,+14.4035E-06,210.0,217.14,210.0
25.960704565048218,+4.35044600E-0,+14.4026E-06,210.0,217.14,210.0
26.460487365722656,+4.35042600E-0,+14.4034E-06,210.0,217.14,210.0
26.940858125686646,+4.35029200E-0,+14.4032E-06,210.0,217.14,210.0
27.419790267944336,+4.35049300E-0,+14.4027E-06,210.0,217.14,210.0
27.92663598060608,+4.35036200E-0,+14.3984E-06,210.0,217.14,210.0
28.60624933242798,+4.35043500E-0,+14.4027E-06,210.0,217.14,210.0
29.121951580047607,+4.35020200E-0,+14.4015E-06,210.0,217.14,210.0
29.597679138183594,+4.35019900E-0,+14.4021E-06,210.0,217.14,210.0
30.137369871139526,+4.35006000E-0,+14.4024E-06,210.0,217.14,210.0
30.619084119796753,+4.35033600E-0,+14.4065E-06,210.0,217.14,210.0
31.099202156066895,+4.35020200E-0,+14.4025E-06,210.0,217.14,210.0
31.586963653564453,+4.35014700E-0,+14.4022E-06,210.0,217.14,210.0
32.05825591087341,+4.35022800E-0,+14.4024E-06,210.0,217.14,210.0
32.5389347076416,+4.34995800E-0,+14.4022E-06,210.0,217.14,210.0
33.022316694259644,+4.35022500E-0,+14.4071E-06,210.0,217.14,210.0
33.499433517456055,+4.35008600E-0,+14.3970E-06,210.0,217.14,210.0
33.99797964096069,+4.35005700E-0,+14.4065E-06,210.0,217.14,210.0
34.502257108688354,+4.35005700E-0,+14.3968E-06,210.0,217.14,210.0
34.99701523780823,+4.35004500E-0,+14.4061E-06,210.0,217.14,210.0
35.49785804748535,+4.34999600E-0,+14.3966E-06,210.0,217.14,210.0
35.99702715873718,+4.35001600E-0,+14.4060E-06,210.0,217.14,210.0
36.497708797454834,+4.34996900E-0,+14.3966E-06,210.0,217.14,210.0
36.996814012527466,+4.34992300E-0,+14.4060E-06,210.0,217.14,210.0
37.49686050415039,+4.34990600E-0,+14.3964E-06,210.0,217.14,210.0
37.99716591835022,+4.34990300E-0,+14.4058E-06,210.0,217.14,210.0
38.49574089050293,+4.34985300E-0,+14.3964E-06,210.0,217.14,210.0
38.995811223983765,+4.34984700E-0,+14.4056E-06,210.0,217.14,210.0
39.49589824676514,+4.34988500E-0,+14.3964E-06,210.0,217.14,210.0
39.99570441246033,+4.34981200E-0,+14.4054E-06,210.0,217.14,210.0
40.49477243423462,+4.34976000E-0,+14.3961E-06,210.0,217.14,210.0
40.99471831321716,+4.34980700E-0,+14.4054E-06,210.0,217.14,210.0
41.49446129798889,+4.34980100E-0,+14.3961E-06,210.0,217.14,210.0
41.99377632141113,+4.34974300E-0,+14.4054E-06,210.0,217.14,210.0
42.4933078289032,+4.34969000E-0,+14.3958E-06,210.0,217.14,210.0
42.994038105010986,+4.34967000E-0,+14.4051E-06,210.0,217.14,210.0
