time [s],voltage [V],current [A],temperature_A [K],temperature_B [K],setpoint [K],heater [%]
0.0,+3.44103500E+00,+1.623521E-03,289.95,284.01,290.0
0.628767728805542,+3.44102400E+00,+1.623507E-03,289.95,284.0,290.0
1.270124912261963,+3.44102100E+00,+1.623514E-03,289.95,284.0,290.0
1.9113914966583252,+3.44101500E+00,+1.623511E-03,289.95,283.99,290.0
2.5528013706207275,+3.44100300E+00,+1.623518E-03,289.95,283.99,290.0
3.1720244884490967,+3.44099700E+00,+1.623505E-03,289.95,283.99,290.0
3.7924365997314453,+3.44099500E+00,+1.623502E-03,289.95,283.98,290.0
4.4137163162231445,+3.44098600E+00,+1.623498E-03,289.95,283.98,290.0
5.033493995666504,+3.44097700E+00,+1.623494E-03,289.95,283.97,290.0
5.65461277961731,+3.44096800E+00,+1.623482E-03,289.95,283.97,290.0
6.275770425796509,+3.44096500E+00,+1.623489E-03,289.95,283.97,290.0
6.894523620605469,+3.44095700E+00,+1.623486E-03,289.95,283.96,290.0
7.516146659851074,+3.44095100E+00,+1.623483E-03,289.95,283.96,290.0
8.15185546875,+3.44095400E+00,+1.623490E-03,289.95,283.95,290.0
8.777312755584717,+3.44094200E+00,+1.623478E-03,289.95,283.95,290.0
9.39918303489685,+3.44093400E+00,+1.623476E-03,289.95,283.94,290.0
10.018515586853027,+3.44092800E+00,+1.623472E-03,289.95,283.94,290.0
10.646776914596558,+3.44091900E+00,+1.623458E-03,289.95,283.94,290.0
11.279624938964844,+3.44091900E+00,+1.623465E-03,289.95,283.93,290.0
11.90040135383606,+3.44090200E+00,+1.623462E-03,289.95,283.93,290.0
12.520653486251831,+3.44089900E+00,+1.623459E-03,289.95,283.92,290.0
13.16172981262207,+3.44089300E+00,+1.623467E-03,289.95,283.92,290.0
13.782268762588501,+3.44088700E+00,+1.623453E-03,289.95,283.92,290.0
14.457177639007568,+3.44088100E+00,+1.623441E-03,289.95,283.91,290.0
